date,cust_id,occupation_code_tge,AGE_tge,feature_01,feature_02,feature_03,feature_04,feature_05,risk_rank_0,risk_rank_1,risk_rank_2,risk_rank_3
0,95836236dac30345eaf79b450af364b869724d46adc7cdefcab5ff32bc288348,0.04054054054054054,0.046561992420140766,1.0,0.9999437019842885,0.01648632920363144,-0.05860068650705497,0,0,0,0,1
0,c58e3092e037420bfbde0adaf2f7a4ccb654c5dedac68366a3ca4c2fc674d047,0.015990159901599015,0.014106583072100314,0.0,-0.7548899279757165,0.0,-0.1148760263806463,0,0,1,0,0
0,8a89be5b38f76afa6deeb419c9efd97fca86463faba234f3d798db28be3a91f6,0.02889576883384933,0.046561992420140766,1.0,0.18569725864123957,0.0,1.2361924445975427,0,0,1,0,0
0,f7a269be937fa0678708a5c63db12e22c12e4e751ac76f35f1b62b3aa65221dd,0.015990159901599015,0.014106583072100314,,,,,1,0,1,0,0
0,f2b4083d595c11089d82e642dac4ebd136fb8a2385ef16fbf03b417fdc45ca98,0.04054054054054054,0.046561992420140766,1.0,0.0,,999.0,0,0,1,0,0
0,795fa4da2a5651846e4c49cd4d955143e8d5e9cbf883fe5ff6935d71b2ef0d97,0.02889576883384933,0.02526002971768202,,,,,1,0,1,0,0
0,2a69f19a029ad23ed20941fd191534d140fe3adcee0bc170f43bf218bd5909ad,0.05319148936170213,0.046561992420140766,,,,,1,0,0,0,1
0,7e42b5dca9b28ee8e5545beb834361e90e6197d176b389718e6c99b10041c816,0.05319148936170213,0.014106583072100314,1.0,0.19817231813241457,0.0,0.3909522479754259,0,0,0,0,1
0,7d195eb4f4ab50eb5e6ef2b1e91bf7d61d243b0bb5180bb3daa90b9a2a3e5b5f,0.04054054054054054,0.02526002971768202,1.0,0.037507432825327786,0.0,-0.8402789750019591,0,0,0,0,1
0,18b00790f32cf968723e129e7b8184144b9b80252ec9dc6b265da01cfac7c99a,0.015990159901599015,0.046561992420140766,,,,,1,0,1,0,0
0,a0e7d91b37f6158a7674071cd27dcac5289316d28fc3ec67ac8091a04ace75fe,0.05319148936170213,0.05417814508723599,,,,,1,0,0,0,1
0,e4a5877febd9357d19c17b1bc314e8de703cd7a77c25b0281bebe5c97dd4ba68,0.02889576883384933,0.046561992420140766,1.0,0.4705888177110664,,-1.0,0,0,1,0,0
0,a5a98c63a1a5c7b7d6a417c229edf43644c1e020e64f394d26deff995d77a220,0.02889576883384933,0.046561992420140766,,,,,1,0,1,0,0
0,987d4ec8dc3e172714d6a495af1eb63e1193a32f4125963de7203d948dabd204,0.02889576883384933,0.0175054704595186,1.0,0.001812423649279529,0.0,0.0,0,0,1,0,0
0,c8a808343cceb65e3ca94860106d4c702184360ecc71a29afe80ab9e9c5934d1,0.034934497816593885,0.014106583072100314,,,,,1,0,0,0,1
0,98e0495b6af0455e2d2e0492a6988b3719857d505028c300cb92b2e61502ef77,0.04054054054054054,0.014106583072100314,,,,,1,0,1,0,0
0,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,0.07627118644067797,0.02526002971768202,1.0,0.8606868470219593,0.0,0.08432252312218291,0,0,0,0,1
0,9b254db192dd84e025074a786f67f3196f6920b78a9fbd97502576d8059066fc,0.04054054054054054,0.05417814508723599,,,,,1,0,0,0,1
0,bc6be9e6caf2b9439f31a2452753b188e7fea083f602b92125f24bc589dfb8c5,0.02889576883384933,0.04,,,,,1,0,1,0,0
0,04b4dab6fac263b0c917eea00669abeb0fda70796c18c0f51a7c7321e990927c,0.04054054054054054,0.046561992420140766,,,,,1,0,0,1,0
0,a2291200c1f2bf916c1bceb62104b52a2d03b2b865b3616bea22f7131b1d5acc,0.02889576883384933,0.005376344086021506,1.0,0.0,,999.0,0,0,1,0,0
0,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,0.02889576883384933,0.0175054704595186,1.0,0.6977161814694102,0.1983146858067694,0.16536143343310508,0,0,0,0,1
0,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,0.02889576883384933,0.014106583072100314,1.0,0.5300123915737298,0.0,0.12640818816511895,0,0,1,0,0
0,f88ff7eedb5f16edbb190f3992d18529186ca77e2661954413204a175d00379c,0.02889576883384933,0.014106583072100314,1.0,0.35741047263292103,0.0,7.088235294117647,0,0,0,0,1
0,a6cdf6302aead77112013168c6d546d2df3bcb551956d22c96cf97652e581602,0.02889576883384933,0.02526002971768202,,,,,1,0,1,0,0
0,52a4ff3d05590769169b6c91f686c817c6e6112d56aa4c3a532c69f75f93ac93,0.02889576883384933,0.014106583072100314,1.0,0.0053954204723795415,0.0,-0.4176749079431878,0,0,1,0,0
0,2cbae2a984f9c7a8749097027ac7a00052bfee7536a287071fb3ea50b351f323,0.02889576883384933,0.0175054704595186,1.0,0.0,,999.0,0,0,0,0,1
0,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,0.034934497816593885,0.02526002971768202,1.0,0.0,,999.0,0,0,0,0,1
0,871460b9c879a120a88d63c812c5f9cee4225d5a13c86d26be10aceebc88f9c3,0.02889576883384933,0.02526002971768202,,,,,1,0,1,0,0
0,8173686f4ba325ede4f56f61f86a68298f3bb7ce47e3d4ea2c928ce16821e3ab,0.04054054054054054,0.02526002971768202,1.0,0.20558413221834984,0.0,999.0,0,0,0,0,1
0,0fb70cc7b1ffb241283614c79a40be3b84b2ca07959d88b52b209eeaba6048f8,0.02889576883384933,0.02526002971768202,,,,,1,0,0,0,1
0,f01f05fe20a6717f025f4a0d3666555fcd1d857522bb8a4bb3d4b883d8e55e50,0.04032258064516129,0.02526002971768202,1.0,0.03457474378200565,0.0,0.014504525411928522,0,0,0,0,1
0,2a0efd4291b5e64c00dee1c4ad40821494a4420e2f37d7796087e6ff92418e06,0.04054054054054054,0.046561992420140766,1.0,0.040354053211853216,0.0,0.35143929912390487,0,0,1,0,0
0,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,0.034934497816593885,0.046561992420140766,1.0,0.8574595745429592,0.7263080863519942,0.20538077036165833,0,0,0,0,1
0,60bc6ba965192b1a9ae2f674ba3419008e64ed0d71c37270540ab7bdf67b3237,0.02889576883384933,0.046561992420140766,,,,,1,0,1,0,0
0,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,0.019417475728155338,0.046561992420140766,1.0,0.041983579183121345,0.0,1.0570526826899733,0,0,1,0,0
0,8104f35c68aed18fddd4e100f540b6b4e726b500cd9a7af7c0a3f7216a223f33,0.022222222222222223,0.046561992420140766,1.0,0.05723712340219146,0.7158717105263158,-0.25717776420281,0,0,1,0,0
0,14876713c0436f76dc15f527b50a67c0b7ecc50af299ff5daf10642cc02d1a1c,0.015990159901599015,0.02526002971768202,1.0,0.09304638371930846,0.0,-0.24571395305966023,0,0,0,0,1
0,303dfa33d4bc13ac299a77114f5c11688cffe12faa9d8d45e218d97a0e58b3d4,0.04054054054054054,0.02526002971768202,,,,,1,0,1,0,0
0,a98c7b12dca3bb6649172c780b2793a701602345ce4b2194ecb2aa7f9868c34f,0.02889576883384933,0.014106583072100314,1.0,0.9943020414011247,,-1.0,0,0,0,0,1
0,c782d3ff7148a758fb658540ea5c86845ed2745b03c548073f739bd14512b9a0,0.02889576883384933,0.02526002971768202,,,,,1,0,0,0,1
0,fa81ef21a193bae90d014d04235a71e7dda88c5bfa6597b5158bbc746e7ae3f4,0.04054054054054054,0.0175054704595186,1.0,0.7990492653414002,0.0,0.5268867465186483,0,0,1,0,0
0,6ef334176ad90d8917facae948f355c506689168ece99f0abccd7065cbebaebb,0.07339449541284404,0.02526002971768202,1.0,0.0,,999.0,0,0,0,0,1
0,23065a25ef27d53d6361add1dd9f1b84f2c65193e021ec2a5bd41df59b109448,0.02889576883384933,0.02526002971768202,,,,,1,0,1,0,0
0,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,0.04054054054054054,0.046561992420140766,0.0,-0.0025386798864590414,0.0,-0.025991487088226687,0,0,1,0,0
0,75d3d75506267e8c03152d9194b2cf0c2cb4232c886bf59dd09cf805f8e4afa0,0.015990159901599015,0.046561992420140766,,,,,1,0,0,0,1
0,b060b5d6c806c8833de692be9d8602772f7474902a4c299404b341bccb1f49d4,0.034934497816593885,0.02526002971768202,,,,,1,0,1,0,0
0,a7c9713806c471d644cd8216d4a943be6f4048e0d8a59edb66eec1df4a5b3e16,0.02889576883384933,0.0,,,,,1,0,0,0,1
0,5664fb8f799d8d846a6396bf118606450244bb7f55f9b6571bc165377e377403,0.05319148936170213,0.02526002971768202,1.0,0.26467289511548237,0.0,-0.816371441971211,0,0,1,0,0
0,ed845115d741208fae21a89eea97fa93b5fdb30242ec29a9dbd43cfd2e8ffc49,0.034934497816593885,0.02526002971768202,1.0,0.25976871759082076,0.0,0.43909910378646966,0,0,1,0,0
0,580670b0828a1eddea1c1f54273d4b57c3c44ec8658868e5fe4884f46543ef1d,0.05319148936170213,0.046561992420140766,1.0,0.11164124289235032,0.0,-0.5079634893653492,0,0,0,0,1
0,7ea72e2daff29e3e15a27547514ec9eb583c4990f04d327c9c54592a79a93b0a,0.04054054054054054,0.046561992420140766,1.0,0.08297535609314945,0.0,0.40882397229332934,0,0,1,0,0
0,c27dd723daf9db93808c51343db6c099a67d8a7734d689dfb8d351e41a9f5d4b,0.02889576883384933,0.014106583072100314,,,,,1,0,1,0,0
0,eaa5624331d84ac6efb2c59035fa7656e5f7d32b2ff90b271fec833c009a34fd,0.015990159901599015,0.05417814508723599,1.0,0.20393961215659034,0.0,-0.7580651103388144,0,0,1,0,0
0,e19835a949c31f3c41584668beeaf1159cd15a2f74c352ff1177bb34862b7e3f,0.02889576883384933,0.0175054704595186,1.0,0.2636629562766091,0.041287891309378204,1.9205445066615177,0,0,1,0,0
5,268a8ad21bed34914550636a7894a6d63bf5e26777d4d418b58cee00b597885e,0.02889576883384933,0.0175054704595186,1.0,0.741898845997448,0.0430951101558302,0.4898011463703609,0,0,0,0,1
5,5af5081850be4cfd36d8b7f86922263acdd6964197d2cdecdebfdb3ee9badc3c,0.02889576883384933,0.046561992420140766,1.0,0.0,,999.0,0,0,0,0,1
5,2736f06dc479109d649382e557f4853df13a6056663ded5ad2b1c3295d3d6933,0.02889576883384933,0.046561992420140766,1.0,0.582627680979494,0.25945923793326026,0.5164222236032565,0,0,1,0,0
5,c2b078cfc6013b175e204356d5e662d4e6b82d11b5a828a1260428bb4609606e,0.04054054054054054,0.0175054704595186,1.0,0.28097885890681756,0.0,-0.6443469256939993,0,0,0,0,1
5,c566b375c74aa3c5ed7f14f99f8251793e2db7e76bb79809e9879b44bfda1e74,0.04065040650406504,0.046561992420140766,1.0,0.34786017641293693,0.24222704266088213,-0.29454200976462874,0,0,1,0,0
5,d9e29fdbed820a3926c21e2dec952f031a898ca50b10c27605ed48478a172d8d,0.034934497816593885,0.02526002971768202,1.0,0.6869056642315363,0.24913075695394438,0.5170237143042435,0,0,0,0,1
5,45d908ef0166944fc6c63aa0209850ceef7100e6a7d8e50b1409c655e87b4777,0.04065040650406504,0.014106583072100314,1.0,0.0,,999.0,0,0,1,0,0
5,a7c9713806c471d644cd8216d4a943be6f4048e0d8a59edb66eec1df4a5b3e16,0.02889576883384933,0.0,,,,,1,0,0,0,1
5,6a725a03296b34f94e153353ea40c846df358a8678a587295a69e90f6af145d5,0.25,0.046561992420140766,1.0,0.0,,999.0,0,0,1,0,0
5,04b4dab6fac263b0c917eea00669abeb0fda70796c18c0f51a7c7321e990927c,0.04054054054054054,0.046561992420140766,,,,,1,0,0,1,0
5,bc6be9e6caf2b9439f31a2452753b188e7fea083f602b92125f24bc589dfb8c5,0.02889576883384933,0.04,,,,,1,0,1,0,0
5,852a20ec5560935d3f2e3381c1a077a6bc0a4012b13b255ba0ff2a660d150860,0.02889576883384933,0.046561992420140766,,,,,1,0,0,0,1
5,0f0db751d8778f0f7e0b3f932e8afc86259b047440d71d388ece7d792a06b672,0.05319148936170213,0.05417814508723599,,,,,1,0,0,0,1
5,f88ff7eedb5f16edbb190f3992d18529186ca77e2661954413204a175d00379c,0.02889576883384933,0.014106583072100314,1.0,0.35741047263292103,0.0,7.088235294117647,0,0,0,0,1
5,89f92b65c315d687264cca6c5f3e3a876df31f77a1b3f527b28db7837e71e711,0.125,0.0175054704595186,1.0,0.0,,999.0,0,0,0,0,1
5,7c413ca06153818aa363bfc73cae27e0a60b321bc86143eb81e6597cae595f13,0.0673076923076923,0.02526002971768202,1.0,0.12611130610528914,0.0,-0.34584715911991426,0,0,0,0,1
5,bf407c0c11ae06f9ec0578663face5601c4edb8ecadb9c660d72163a042dd66e,0.02889576883384933,0.02526002971768202,1.0,0.7295078635431673,0.002420438008951012,-0.24370223329766993,0,0,0,0,1
5,099068a1a9b89fb02b364680ce043ab3f47b1abfe8c9f533e7da789f59d27656,0.04054054054054054,0.046561992420140766,1.0,0.9412771752720893,0.0,0.0009699950784693187,0,0,1,0,0
5,28a0198d9a309d0667f7a77a0fad54c2ec8bd3c8ebbdbbd88064368fe7c6cec7,0.022222222222222223,0.05417814508723599,1.0,0.06445027704870225,1.2905027932960893,999.0,0,0,1,0,0
5,0c1e0e9cc9527ad8ad4f7128c1d5c06276e6328c895cad3513a64947a6623025,0.015990159901599015,0.02526002971768202,,,,,1,0,0,1,0
5,7de5ed94f40388a256095e8cceaf4308a87bb02e6ff7820fe8d094e81bf33501,0.034934497816593885,0.046561992420140766,1.0,0.27253542606072095,0.0,1.5942870595621126,0,0,0,0,1
5,d2085430c1ecf2de1dee543d55341dbbf3d394321220630d7c2e6d08a199791c,0.02889576883384933,0.02526002971768202,1.0,0.3876524219263247,0.0,0.088825232116662,0,0,0,0,1
5,1a3efa69705f611c7ef2384a715c8142e2ee801cfec9df4eb21131c33fc247a7,0.015990159901599015,0.014106583072100314,1.0,0.3057308057992218,1.0,-0.05797816157923421,0,0,0,0,1
5,094c70ecdc5d71000fe12e4ef9eb341ba07f7c18233a96aa661cd0995f4956d0,0.05319148936170213,0.0175054704595186,1.0,0.9908562955640677,0.08464591251229385,0.025706406577920168,0,0,1,0,0
5,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,0.07627118644067797,0.02526002971768202,1.0,0.8606868470219593,0.0,0.08432252312218291,0,0,0,0,1
5,f0b0796fc7cd3d2ec8877d1e730770b37c95fa9772b8ef334db3d7553483c9b3,0.02889576883384933,0.0175054704595186,,,,,1,0,0,0,1
5,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,0.02889576883384933,0.02526002971768202,1.0,0.052674545044883246,0.0,0.2432330115464698,0,0,0,0,1
5,672269fee20339213c49850d70885790bea62d9d93f5f76828fb8de1542a0f27,0.015990159901599015,0.02526002971768202,1.0,0.0,,999.0,0,0,1,0,0
5,a39fea9aec90969fe66a2b2b4d1b86368a2d38e8b8d4bfeb016d17b16f37a8d8,0.04054054054054054,0.046561992420140766,1.0,0.5489306373719683,1.0,-0.0070035813768404296,0,0,0,0,1
5,0ff999d5247385a45c0a79aab6b5cfd0d448abd6b3772c9e1b460c5a07cb5cf7,0.02889576883384933,0.005376344086021506,1.0,1.237434272518223,0.0,-0.08770496043035225,0,0,1,0,0
5,8f1a0bdbf27993bc48d1e1b00396f0816606959dd6702ce103465c3af2e99239,0.02889576883384933,0.05417814508723599,,,,,1,0,1,0,0
5,75d3d75506267e8c03152d9194b2cf0c2cb4232c886bf59dd09cf805f8e4afa0,0.015990159901599015,0.046561992420140766,,,,,1,0,0,0,1
5,729e91b41d09f529cf814b76c23fa9d81a4ad4e496599d0fc0422182568cb90b,0.034934497816593885,0.02526002971768202,,,,,1,0,1,0,0
5,9ca3bcf2c1a7a6bb56c8af0ac5aa1ad84e8d7ede472b65780b02543e42121f40,0.015990159901599015,0.02526002971768202,1.0,0.20436362230897073,0.1317621006010756,-0.3417668801082826,0,0,1,0,0
5,47ceb80b1f3240c8f502ae0e3291762c03275631ae039090739cd142fbff82d3,0.02889576883384933,0.046561992420140766,,,,,1,0,1,0,0
5,38fef11651b53f30c0b549f3e36a9fcc4d129153bd53bc247bf8842641a27479,0.04054054054054054,0.046561992420140766,1.0,0.1079482657260435,0.0,-0.41788075003372455,0,0,0,1,0
5,de8767b968a9a6a2436eccf3c0c1b434472f5678501fb8f9e84c6b03958be36b,0.04054054054054054,0.05417814508723599,,,,,1,0,0,0,1
5,975097be18a4d1e91d7b725aead4cf190f532896b42d886469ca91f0454c5581,0.02889576883384933,0.02526002971768202,1.0,0.28551601710643104,0.0,-0.1441899915182358,0,0,1,0,0
5,bbd08afbcc269f4f1c41f7d821330fd84bc8126e4a1b06fa5f280128f3962211,0.02889576883384933,0.014106583072100314,1.0,0.006592402545207111,0.0,-0.8831989016646645,0,0,0,0,1
5,9a1b8b6f1e57ba6b7c61bfbd898e9b115c3a8df02819c47947ca76f2c64b1b5d,0.015990159901599015,0.0175054704595186,1.0,0.5881919329202276,0.0,-0.04507920086661494,0,0,0,0,1
5,6f5ca5e877aafd2923a46b6279cdd6dfe7fe3e31e6ff18cd1417d3ab6ddc2372,0.02912621359223301,0.046561992420140766,1.0,0.13038868570539258,0.0,2.764294049008168,0,0,0,0,1
5,36a4eb2973ced2ee87441a53dd7989d31e3da2af95360197a6fac9bd6f9f5389,0.04054054054054054,0.02526002971768202,1.0,0.0,,999.0,0,0,1,0,0
5,94ccc13cdc593e185542e9de2e9bfa35ff2ad903bdcbf0a792ef99097badfda3,0.125,0.0175054704595186,1.0,0.0,,999.0,0,0,0,0,1
5,95836236dac30345eaf79b450af364b869724d46adc7cdefcab5ff32bc288348,0.04054054054054054,0.046561992420140766,1.0,0.9999437019842885,0.01648632920363144,-0.05860068650705497,0,0,0,0,1
5,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,0.034934497816593885,0.046561992420140766,1.0,0.8574595745429592,0.7263080863519942,0.20538077036165833,0,0,0,0,1
5,27bd6a2415f5812d7050fd8d5346877e8c294c6940f1eaf934a9063437f940cc,0.02889576883384933,0.046561992420140766,1.0,0.8162411943385252,0.0,0.4994638020975335,0,0,1,0,0
5,661f075141af9d9fb9386b9daec8a869213a1e60ef8c46ab895ed958e560445c,0.019417475728155338,0.046561992420140766,1.0,0.041983579183121345,0.0,1.0570526826899733,0,0,1,0,0
5,0468d8aa19c0c5c8f95a583d2e6992912e4a44249ceeb7fa60ddfc93b74726ee,,0.046561992420140766,,,,,1,0,1,0,0
5,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,0.04054054054054054,0.046561992420140766,1.0,1.4764038568413853,0.0,0.5380927895574297,0,0,0,0,1
5,f76a299a4cb65cca0a1722b50fad054b3ed49804fa9fd49fc61efb68d7479d4a,0.0673076923076923,0.046561992420140766,1.0,0.0,,999.0,0,0,1,0,0
5,a10ab33f90926fb18d7bb5e78034d7f04a1fbed95b7951eae08d57158323de9a,0.04054054054054054,0.05417814508723599,,,,,1,0,0,0,1
5,08060dbaea488a1d2de4147d62caddd1796956f1404eeb6172985e00fb8cbd10,0.05319148936170213,0.0175054704595186,1.0,1.0363823128926686,0.15306402857928003,-0.19757442116868798,0,0,1,0,0
5,f0f7f05a7c4c687ddc80ed9cb25bf6cdd000f46671e81edd91cf7970caeafd05,0.04065040650406504,0.02526002971768202,1.0,0.30226852024399636,0.3418719951923077,0.6395098220333765,0,0,1,0,0
5,1e598f26a41d0d72d6dbf0687dea8b20b6daf55dcb6de44f0c1fcbd71f3c4a85,0.02889576883384933,0.05417814508723599,,,,,1,0,0,1,0
5,194a443b1f75ed891fb12220ca0574f1c9c653abe3a7868b9b19eaa25bae66be,0.04054054054054054,0.05417814508723599,,,,,1,0,1,0,0
5,a27a4fd3b02a6712c8a04e375bf907a2e9c2bf5269038f373865cbfa74a27588,0.02889576883384933,0.005376344086021506,1.0,0.06260736843814442,0.0,45.66131025957973,0,0,1,0,0
5,6d6dafd793fdc978f41d2c37dd9c1121c3673ffb6b1bf1121e84f1f1596bb93a,0.022222222222222223,0.05417814508723599,,,,,1,0,1,0,0
5,a0dc9c3fd59b4a0c503ae25d20ab21e94ba041dba2a64816c2dee5267f59c5e6,0.02889576883384933,0.046561992420140766,1.0,0.0,,-1.0,0,0,1,0,0
5,f52f83fcc2cf076b66d5a9149b9935021d1d67c99c61124db350dbd229df75ae,0.04054054054054054,0.02526002971768202,1.0,0.7421842280308443,0.0,-0.032998017989093374,0,0,0,0,1
5,972ee157e63316e8a50dd489bc93730a3ee8a8959d5c6b7f9742ee5caba62cb8,0.034934497816593885,0.02526002971768202,1.0,0.5116524579714764,0.0,0.7726506531816266,0,0,1,0,0
5,701cc14702a42f197624ef26a56711acd08e6c8e885d969e02d911f762986737,0.02889576883384933,0.05417814508723599,1.0,0.9800668522918354,0.0,-0.1446640534561425,0,0,1,0,0
5,d17644813c30c0a23672eefcfdc8261d3ceb1821da84a70775d5cf2467de6ef3,,0.046561992420140766,,,,,1,0,1,0,0
5,371e922f71d97ce37220abfeacf06a43da652ee1b41ac3a12352325e91c42b90,0.02889576883384933,0.02526002971768202,1.0,0.1687022900763359,0.0,0.05018536145483693,0,0,1,0,0
5,3f254708fb1bdf60accd98a3fb68a598b0763e0a69ec667535db9ef1cfe6c5aa,0.02889576883384933,0.05417814508723599,,,,,1,0,1,0,0
5,c8a808343cceb65e3ca94860106d4c702184360ecc71a29afe80ab9e9c5934d1,0.034934497816593885,0.014106583072100314,,,,,1,0,0,0,1
5,e4f0e4914cdb59de94496e67b55f1734e4cfa62aa7904a88f67751916a4d42cf,0.02889576883384933,0.046561992420140766,1.0,0.48385412195610494,0.0,1.2896082435402552,0,0,1,0,0
5,1665438fb88241e14b52fe9d45243c3cc90c20683ed0fdff656aa28c73fb94f5,0.02889576883384933,0.05417814508723599,,,,,1,0,1,0,0
5,0e0fb825e510abdeea0c0678ac190d33b8d6874aadbf25c898378e0e0a07cd7b,0.02889576883384933,0.046561992420140766,1.0,0.6215921127678644,0.14223923444976078,0.46055794711242803,0,0,1,0,0
5,8173686f4ba325ede4f56f61f86a68298f3bb7ce47e3d4ea2c928ce16821e3ab,0.04054054054054054,0.02526002971768202,1.0,0.20558413221834984,0.0,999.0,0,0,0,0,1
5,743e05bb2807fdfbfb2ad5b94f9e93f0ac4857349e7c535686d44846a41cb808,0.02889576883384933,0.02526002971768202,1.0,0.0,,999.0,0,0,1,0,0
5,c27dd723daf9db93808c51343db6c099a67d8a7734d689dfb8d351e41a9f5d4b,0.02889576883384933,0.014106583072100314,,,,,1,0,1,0,0
